utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2015-01-08T13:00:00Z,2015-01-08T14:00:00+0100,67835,60291,37258,1039,0.0279,27966,16519,0.5907,675,433,0.641,27291,16086,0.5894
2015-01-08T14:00:00Z,2015-01-08T15:00:00+0100,67765,60529,37258,414,0.0111,27966,15881,0.5679,675,425,0.6294,27291,15457,0.5663
2015-01-08T15:00:00Z,2015-01-08T16:00:00+0100,68183,61036,37258,58,0.0016,27966,16707,0.5974,675,482,0.7143,27291,16225,0.5945
2015-01-08T16:00:00Z,2015-01-08T17:00:00+0100,70139,63836,37258,0,0,27966,16975,0.607,675,527,0.781,27291,16448,0.6027
2015-01-08T17:00:00Z,2015-01-08T18:00:00+0100,69246,64305,37258,0,0,27966,18201,0.6508,675,528,0.7816,27291,17674,0.6476
2015-01-08T18:00:00Z,2015-01-08T19:00:00+0100,67516,62821,37258,0,0,27966,19836,0.7093,675,526,0.7788,27291,19310,0.7076
2015-01-08T19:00:00Z,2015-01-08T20:00:00+0100,62992,58975,37258,0,0,27966,21336,0.7629,675,527,0.7814,27291,20809,0.7624
2015-01-08T20:00:00Z,2015-01-08T21:00:00+0100,59524,55576,37258,0,0,27966,22571,0.8071,675,529,0.7842,27291,22042,0.8076
2015-01-08T21:00:00Z,2015-01-08T22:00:00+0100,57518,53694,37258,0,0,27966,22747,0.8134,675,529,0.7839,27291,22218,0.8141
2015-01-08T22:00:00Z,2015-01-08T23:00:00+0100,53026,49908,37258,0,0,27966,22911,0.8192,675,526,0.7799,27291,22384,0.8202
2015-01-08T23:00:00Z,2015-01-09T00:00:00+0100,48517,46623,37260,0,0,27972,22489,0.804,675,521,0.7713,27296,21968,0.8048
2015-01-09T00:00:00Z,2015-01-09T01:00:00+0100,46472,45327,37260,0,0,27972,22208,0.7939,675,529,0.783,27296,21679,0.7942
2015-01-09T01:00:00Z,2015-01-09T02:00:00+0100,45546,44308,37260,0,0,27972,22583,0.8074,675,533,0.7892,27296,22051,0.8078
2015-01-09T02:00:00Z,2015-01-09T03:00:00+0100,45568,44619,37260,0,0,27972,23691,0.847,675,533,0.7891,27296,23158,0.8484
2015-01-09T03:00:00Z,2015-01-09T04:00:00+0100,46950,46196,37260,0,0,27972,25057,0.8958,675,525,0.7772,27296,24532,0.8988
2015-01-09T04:00:00Z,2015-01-09T05:00:00+0100,50426,48376,37260,0,0,27972,26415,0.9443,675,403,0.5976,27296,26011,0.953
2015-01-09T05:00:00Z,2015-01-09T06:00:00+0100,58351,53388,37260,0,0,27972,27400,0.9796,675,254,0.3763,27296,27146,0.9945
2015-01-09T06:00:00Z,2015-01-09T07:00:00+0100,65555,60045,37260,0,0,27972,28102,1.0046,675,191,0.2835,27296,27911,1.0225
2015-01-09T07:00:00Z,2015-01-09T08:00:00+0100,69326,62847,37260,54,0.0014,27972,28930,1.0343,675,174,0.2584,27296,28756,1.0535
2015-01-09T08:00:00Z,2015-01-09T09:00:00+0100,69495,63250,37260,421,0.0113,27972,29704,1.0619,675,159,0.2349,27296,29545,1.0824
2015-01-09T09:00:00Z,2015-01-09T10:00:00+0100,70357,63639,37260,974,0.0261,27972,29755,1.0637,675,188,0.2789,27296,29566,1.0832
2015-01-09T10:00:00Z,2015-01-09T11:00:00+0100,70829,64733,37260,1398,0.0375,27972,29097,1.0402,675,139,0.2058,27296,28958,1.0609
2015-01-09T11:00:00Z,2015-01-09T12:00:00+0100,69565,63920,37260,1473,0.0396,27972,29389,1.0506,675,192,0.2841,27296,29197,1.0696
2015-01-09T12:00:00Z,2015-01-09T13:00:00+0100,68267,61499,37260,1235,0.0331,27972,29671,1.0608,675,224,0.332,27296,29447,1.0788
2015-01-09T13:00:00Z,2015-01-09T14:00:00+0100,66887,60900,37260,870,0.0234,27972,29948,1.0706,675,249,0.3687,27296,29699,1.088
2015-01-09T14:00:00Z,2015-01-09T15:00:00+0100,66518,60830,37260,351,0.0094,27972,30155,1.078,675,450,0.6667,27296,29705,1.0883
2015-01-09T15:00:00Z,2015-01-09T16:00:00+0100,67566,61309,37260,46,0.0012,27972,30151,1.0779,675,490,0.7265,27296,29661,1.0867
2015-01-09T16:00:00Z,2015-01-09T17:00:00+0100,70120,63877,37260,0,0,27972,29928,1.0699,675,505,0.7477,27296,29423,1.0779
2015-01-09T17:00:00Z,2015-01-09T18:00:00+0100,69465,64149,37260,0,0,27972,28857,1.0316,675,501,0.7415,27296,28356,1.0388
2015-01-09T18:00:00Z,2015-01-09T19:00:00+0100,66230,62803,37260,0,0,27972,27610,0.9871,675,505,0.748,27296,27106,0.993
2015-01-09T19:00:00Z,2015-01-09T20:00:00+0100,61923,59255,37260,0,0,27972,26129,0.9341,675,480,0.711,27296,25649,0.9397
2015-01-09T20:00:00Z,2015-01-09T21:00:00+0100,58868,55100,37260,0,0,27972,23946,0.8561,675,388,0.5745,27296,23559,0.8631
2015-01-09T21:00:00Z,2015-01-09T22:00:00+0100,55441,52338,37260,0,0,27972,21901,0.7829,675,296,0.4383,27296,21605,0.7915
2015-01-09T22:00:00Z,2015-01-09T23:00:00+0100,51740,50094,37260,0,0,27972,21036,0.752,675,374,0.5538,27296,20662,0.757
2015-01-09T23:00:00Z,2015-01-10T00:00:00+0100,47944,47723,37260,0,0,27972,20066,0.7173,675,462,0.6846,27296,19604,0.7182
2015-01-10T00:00:00Z,2015-01-10T01:00:00+0100,45889,46464,37260,0,0,27972,20244,0.7237,675,488,0.7235,27296,19756,0.7238
2015-01-10T01:00:00Z,2015-01-10T02:00:00+0100,44455,45167,37260,0,0,27972,20546,0.7345,675,501,0.7424,27296,20045,0.7343
2015-01-10T02:00:00Z,2015-01-10T03:00:00+0100,43933,45025,37260,0,0,27972,21921,0.7837,675,498,0.7381,27296,21423,0.7849
2015-01-10T03:00:00Z,2015-01-10T04:00:00+0100,43836,45633,37260,0,0,27972,23217,0.83,675,486,0.7193,27296,22731,0.8327
2015-01-10T04:00:00Z,2015-01-10T05:00:00+0100,43841,45379,37260,0,0,27972,24259,0.8672,675,488,0.7223,27296,23771,0.8709
2015-01-10T05:00:00Z,2015-01-10T06:00:00+0100,44671,45736,37260,0,0,27972,26163,0.9353,675,474,0.7016,27296,25689,0.9412
2015-01-10T06:00:00Z,2015-01-10T07:00:00+0100,48011,48758,37260,0,0,27972,27333,0.9772,675,295,0.4376,27296,27037,0.9906
2015-01-10T07:00:00Z,2015-01-10T08:00:00+0100,52333,52161,37260,54,0.0014,27972,28275,1.0108,675,202,0.2991,27296,28073,1.0285
2015-01-10T08:00:00Z,2015-01-10T09:00:00+0100,55587,55058,37260,549,0.0148,27972,28573,1.0215,675,182,0.2692,27296,28391,1.0401
2015-01-10T09:00:00Z,2015-01-10T10:00:00+0100,57068,56623,37260,2017,0.0541,27972,28972,1.0358,675,163,0.2419,27296,28809,1.0554
2015-01-10T10:00:00Z,2015-01-10T11:00:00+0100,58679,58080,37260,4231,0.1135,27972,29416,1.0516,675,154,0.2276,27296,29262,1.072
2015-01-10T11:00:00Z,2015-01-10T12:00:00+0100,59031,57205,37260,5278,0.1416,27972,29437,1.0524,675,242,0.3588,27296,29195,1.0696
2015-01-10T12:00:00Z,2015-01-10T13:00:00+0100,57469,55646,37260,4540,0.1218,27972,29058,1.0388,675,213,0.3163,27296,28844,1.0567
2015-01-10T13:00:00Z,2015-01-10T14:00:00+0100,55753,54834,37260,2758,0.074,27972,28893,1.033,675,127,0.1888,27296,28765,1.0538
2015-01-10T14:00:00Z,2015-01-10T15:00:00+0100,54425,53909,37260,961,0.0258,27972,28518,1.0195,675,145,0.2151,27296,28372,1.0394
2015-01-10T15:00:00Z,2015-01-10T16:00:00+0100,55698,55688,37260,85,0.0023,27972,28528,1.0199,675,117,0.1734,27296,28411,1.0408
2015-01-10T16:00:00Z,2015-01-10T17:00:00+0100,59546,58009,37260,0,0,27972,28306,1.0119,675,119,0.1764,27296,28187,1.0327
2015-01-10T17:00:00Z,2015-01-10T18:00:00+0100,59665,58349,37260,0,0,27972,27903,0.9976,675,138,0.204,27296,27765,1.0172
2015-01-10T18:00:00Z,2015-01-10T19:00:00+0100,57456,56280,37260,0,0,27972,27538,0.9845,675,155,0.23,27296,27383,1.0032
2015-01-10T19:00:00Z,2015-01-10T20:00:00+0100,53439,52931,37260,0,0,27972,26991,0.9649,675,180,0.266,27296,26811,0.9822
2015-01-10T20:00:00Z,2015-01-10T21:00:00+0100,51071,50829,37260,0,0,27972,26413,0.9442,675,182,0.2694,27296,26231,0.961
2015-01-10T21:00:00Z,2015-01-10T22:00:00+0100,50351,50419,37260,0,0,27972,25282,0.9038,675,220,0.3259,27296,25062,0.9182
2015-01-10T22:00:00Z,2015-01-10T23:00:00+0100,47188,48050,37260,0,0,27972,24714,0.8835,675,273,0.405,27296,24441,0.8954
2015-01-10T23:00:00Z,2015-01-11T00:00:00+0100,43422,45124,37260,0,0,27972,24177,0.8643,675,307,0.4549,27296,23870,0.8745
2015-01-11T00:00:00Z,2015-01-11T01:00:00+0100,41048,42726,37260,0,0,27972,23990,0.8577,675,288,0.4271,27296,23702,0.8684
2015-01-11T01:00:00Z,2015-01-11T02:00:00+0100,39718,41490,37260,0,0,27972,23304,0.8332,675,296,0.438,27296,23009,0.8429
2015-01-11T02:00:00Z,2015-01-11T03:00:00+0100,39187,41680,37260,0,0,27972,23096,0.8257,675,334,0.4952,27296,22761,0.8338
2015-01-11T03:00:00Z,2015-01-11T04:00:00+0100,39643,41889,37260,0,0,27972,23358,0.835,675,386,0.5716,27296,22973,0.8416
2015-01-11T04:00:00Z,2015-01-11T05:00:00+0100,39494,41743,37260,0,0,27972,23626,0.8446,675,409,0.6053,27296,23217,0.8506
2015-01-11T05:00:00Z,2015-01-11T06:00:00+0100,38786,41098,37260,0,0,27972,24642,0.881,675,381,0.5651,27296,24260,0.8888
2015-01-11T06:00:00Z,2015-01-11T07:00:00+0100,40821,42868,37260,0,0,27972,25338,0.9058,675,412,0.6097,27296,24927,0.9132
2015-01-11T07:00:00Z,2015-01-11T08:00:00+0100,44081,45537,37260,124,0.0033,27972,26313,0.9407,675,440,0.6521,27296,25873,0.9478
2015-01-11T08:00:00Z,2015-01-11T09:00:00+0100,47653,48479,37260,1074,0.0288,27972,26486,0.9469,675,384,0.5694,27296,26102,0.9563
2015-01-11T09:00:00Z,2015-01-11T10:00:00+0100,51246,50668,37260,2469,0.0663,27972,27234,0.9736,675,389,0.5768,27296,26845,0.9835
2015-01-11T10:00:00Z,2015-01-11T11:00:00+0100,54420,53165,37260,3410,0.0915,27972,27728,0.9913,675,421,0.6235,27296,27307,1.0004
2015-01-11T11:00:00Z,2015-01-11T12:00:00+0100,54436,53107,37260,4121,0.1106,27972,28164,1.0069,675,303,0.4492,27296,27861,1.0207
2015-01-11T12:00:00Z,2015-01-11T13:00:00+0100,52716,51108,37260,3981,0.1068,27972,28334,1.0129,675,334,0.4953,27296,28000,1.0258
2015-01-11T13:00:00Z,2015-01-11T14:00:00+0100,51569,49639,37260,3024,0.0812,27972,28516,1.0195,675,307,0.455,27296,28209,1.0334
2015-01-11T14:00:00Z,2015-01-11T15:00:00+0100,51194,49315,37260,1424,0.0382,27972,28205,1.0084,675,371,0.5497,27296,27834,1.0197
2015-01-11T15:00:00Z,2015-01-11T16:00:00+0100,52466,50397,37260,180,0.0048,27972,27910,0.9978,675,425,0.6299,27296,27484,1.0069
2015-01-11T16:00:00Z,2015-01-11T17:00:00+0100,57143,54906,37260,4,0.0001,27972,28319,1.0124,675,457,0.6769,27296,27862,1.0207
2015-01-11T17:00:00Z,2015-01-11T18:00:00+0100,58328,56458,37260,0,0,27972,28254,1.0101,675,479,0.7098,27296,27775,1.0176
2015-01-11T18:00:00Z,2015-01-11T19:00:00+0100,56551,55327,37260,0,0,27972,28342,1.0132,675,483,0.7158,27296,27859,1.0206
2015-01-11T19:00:00Z,2015-01-11T20:00:00+0100,53601,52498,37260,0,0,27972,27719,0.9909,675,485,0.7186,27296,27234,0.9977
2015-01-11T20:00:00Z,2015-01-11T21:00:00+0100,51979,50954,37260,0,0,27972,26743,0.956,675,486,0.7198,27296,26257,0.962
2015-01-11T21:00:00Z,2015-01-11T22:00:00+0100,52143,50990,37260,0,0,27972,25379,0.9073,675,487,0.7216,27296,24892,0.9119
2015-01-11T22:00:00Z,2015-01-11T23:00:00+0100,48829,48127,37260,0,0,27972,24797,0.8865,675,486,0.7201,27296,24311,0.8906
2015-01-11T23:00:00Z,2015-01-12T00:00:00+0100,45904,45185,37263,0,0,27976,24581,0.8786,675,491,0.7275,27301,24090,0.8824
2015-01-12T00:00:00Z,2015-01-12T01:00:00+0100,44192,43428,37263,0,0,27976,24303,0.8687,675,492,0.7293,27301,23811,0.8722
2015-01-12T01:00:00Z,2015-01-12T02:00:00+0100,43720,42625,37263,0,0,27976,23316,0.8334,675,492,0.7288,27301,22824,0.836
2015-01-12T02:00:00Z,2015-01-12T03:00:00+0100,44011,42934,37263,0,0,27976,22426,0.8016,675,492,0.7291,27301,21934,0.8034
2015-01-12T03:00:00Z,2015-01-12T04:00:00+0100,45401,44453,37263,0,0,27976,22173,0.7926,675,493,0.7302,27301,21680,0.7941
2015-01-12T04:00:00Z,2015-01-12T05:00:00+0100,49613,47843,37263,0,0,27976,22966,0.8209,675,492,0.7293,27301,22474,0.8232
2015-01-12T05:00:00Z,2015-01-12T06:00:00+0100,58225,55432,37263,0,0,27976,24759,0.885,675,489,0.7249,27301,24269,0.8889
2015-01-12T06:00:00Z,2015-01-12T07:00:00+0100,66110,61972,37263,0,0,27976,25598,0.915,675,490,0.7258,27301,25108,0.9197
2015-01-12T07:00:00Z,2015-01-12T08:00:00+0100,69474,65054,37263,82,0.0022,27976,26158,0.935,675,487,0.7216,27301,25671,0.9402
2015-01-12T08:00:00Z,2015-01-12T09:00:00+0100,69448,65964,37263,556,0.0149,27976,26580,0.9501,675,488,0.7232,27301,26092,0.9557
2015-01-12T09:00:00Z,2015-01-12T10:00:00+0100,70736,67170,37263,1418,0.038,27976,27864,0.996,675,492,0.7285,27301,27372,1.0026
2015-01-12T10:00:00Z,2015-01-12T11:00:00+0100,72115,68290,37263,2113,0.0567,27976,28664,1.0246,675,491,0.7281,27301,28173,1.0319
2015-01-12T11:00:00Z,2015-01-12T12:00:00+0100,72023,68444,37263,2350,0.0631,27976,28914,1.0335,675,487,0.7214,27301,28427,1.0412
2015-01-12T12:00:00Z,2015-01-12T13:00:00+0100,71376,67318,37263,2238,0.0601,27976,29011,1.037,675,461,0.6825,27301,28551,1.0458
2015-01-12T13:00:00Z,2015-01-12T14:00:00+0100,70197,65433,37263,1486,0.0399,27976,28920,1.0337,675,452,0.6704,27301,28468,1.0428
2015-01-12T14:00:00Z,2015-01-12T15:00:00+0100,69066,66377,37263,640,0.0172,27976,28964,1.0353,675,469,0.6955,27301,28494,1.0437
2015-01-12T15:00:00Z,2015-01-12T16:00:00+0100,69524,66109,37263,140,0.0038,27976,28393,1.0149,675,486,0.7193,27301,27908,1.0222
2015-01-12T16:00:00Z,2015-01-12T17:00:00+0100,71371,68752,37263,2,0,27976,27912,0.9977,675,489,0.7249,27301,27423,1.0045
2015-01-12T17:00:00Z,2015-01-12T18:00:00+0100,71236,68891,37263,0,0,27976,27768,0.9926,675,497,0.7363,27301,27271,0.9989
2015-01-12T18:00:00Z,2015-01-12T19:00:00+0100,69205,67173,37263,0,0,27976,28101,1.0045,675,503,0.7457,27301,27598,1.0109
2015-01-12T19:00:00Z,2015-01-12T20:00:00+0100,64685,62977,37263,0,0,27976,28060,1.003,675,506,0.7495,27301,27554,1.0093
2015-01-12T20:00:00Z,2015-01-12T21:00:00+0100,61344,59797,37263,0,0,27976,27659,0.9886,675,485,0.7181,27301,27174,0.9954
2015-01-12T21:00:00Z,2015-01-12T22:00:00+0100,58672,56882,37263,0,0,27976,26143,0.9345,675,489,0.7242,27301,25654,0.9397
2015-01-12T22:00:00Z,2015-01-12T23:00:00+0100,54030,51716,37263,0,0,27976,24408,0.8725,675,457,0.6767,27301,23951,0.8773
2015-01-12T23:00:00Z,2015-01-13T00:00:00+0100,50153,47575,37264,0,0,27982,22772,0.8138,675,383,0.5669,27306,22389,0.82
2015-01-13T00:00:00Z,2015-01-13T01:00:00+0100,48218,46714,37264,0,0,27982,21349,0.7629,675,364,0.5392,27306,20985,0.7685
2015-01-13T01:00:00Z,2015-01-13T02:00:00+0100,47184,45719,37264,0,0,27982,20290,0.7251,675,365,0.5404,27306,19925,0.7297
2015-01-13T02:00:00Z,2015-01-13T03:00:00+0100,47064,45932,37264,0,0,27982,20158,0.7204,675,309,0.4576,27306,19849,0.7269
2015-01-13T03:00:00Z,2015-01-13T04:00:00+0100,48760,47249,37264,0,0,27982,20926,0.7478,675,205,0.3043,27306,20720,0.7588
2015-01-13T04:00:00Z,2015-01-13T05:00:00+0100,51849,50147,37264,0,0,27982,21995,0.786,675,200,0.2962,27306,21795,0.7982
2015-01-13T05:00:00Z,2015-01-13T06:00:00+0100,59116,56158,37264,0,0,27982,23468,0.8387,675,314,0.4652,27306,23154,0.848
2015-01-13T06:00:00Z,2015-01-13T07:00:00+0100,66543,62087,37264,0,0,27982,24427,0.873,675,399,0.5915,27306,24028,0.88
2015-01-13T07:00:00Z,2015-01-13T08:00:00+0100,68723,64632,37264,515,0.0138,27982,25374,0.9068,675,475,0.7035,27306,24899,0.9118
2015-01-13T08:00:00Z,2015-01-13T09:00:00+0100,68327,65267,37264,3431,0.0921,27982,25191,0.9003,675,491,0.7278,27306,24700,0.9046
2015-01-13T09:00:00Z,2015-01-13T10:00:00+0100,68374,66079,37264,6927,0.1859,27982,25284,0.9036,675,499,0.7389,27306,24785,0.9077
2015-01-13T10:00:00Z,2015-01-13T11:00:00+0100,68865,67011,37264,9543,0.2561,27982,25051,0.8952,675,493,0.7302,27306,24558,0.8994
2015-01-13T11:00:00Z,2015-01-13T12:00:00+0100,68469,66880,37264,10623,0.2851,27982,24225,0.8657,675,474,0.7017,27306,23751,0.8698
2015-01-13T12:00:00Z,2015-01-13T13:00:00+0100,67876,65844,37264,9433,0.2532,27982,22924,0.8192,675,468,0.6928,27306,22457,0.8224
2015-01-13T13:00:00Z,2015-01-13T14:00:00+0100,65875,63216,37264,6589,0.1768,27982,22135,0.791,675,428,0.6334,27306,21707,0.795
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,65983,64524,37264,2899,0.0778,27982,21597,0.7718,675,463,0.6866,27306,21134,0.774
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,66634,64841,37264,320,0.0086,27982,20710,0.7401,675,448,0.664,27306,20261,0.742
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,70119,68030,37264,3,0.0001,27982,19791,0.7073,675,402,0.5962,27306,19388,0.7101
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,69850,68683,37264,0,0,27982,19299,0.6897,675,419,0.6212,27306,18879,0.6914
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,67174,66243,37264,0,0,27982,18779,0.6711,675,351,0.5204,27306,18427,0.6748
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,62622,61808,37264,0,0,27982,17763,0.6348,675,301,0.4462,27306,17462,0.6395
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,59175,58761,37264,0,0,27982,18305,0.6542,675,249,0.3692,27306,18056,0.6612
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,56499,56500,37264,0,0,27982,18439,0.6589,675,256,0.3788,27306,18183,0.6659
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,51949,51583,37264,0,0,27982,17690,0.6322,675,185,0.2734,27306,17505,0.6411
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,47556,50246,37266,0,0,27988,16563,0.5918,675,214,0.3176,27312,16349,0.5986
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,45320,47778,37266,0,0,27988,15740,0.5623,675,275,0.4075,27312,15464,0.5662
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,44513,46681,37266,0,0,27988,14702,0.5253,675,278,0.4122,27312,14423,0.5281
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,45026,46849,37266,0,0,27988,14770,0.5277,675,290,0.4298,27312,14479,0.5302
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,46695,48861,37266,0,0,27988,15447,0.5519,675,307,0.4553,27312,15140,0.5544
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,50345,52102,37266,0,0,27988,16940,0.6053,675,307,0.4552,27312,16633,0.609
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,58474,59132,37266,0,0,27988,18838,0.6731,675,250,0.37,27312,18589,0.6806
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,65984,65868,37266,0,0,27988,21319,0.7617,675,269,0.3986,27312,21050,0.7707
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,68576,68375,37266,165,0.0044,27988,22069,0.7885,675,308,0.4568,27312,21761,0.7968
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,67873,68459,37266,1341,0.036,27988,21945,0.7841,675,356,0.5274,27312,21589,0.7905
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,68878,68994,37266,3027,0.0812,27988,21384,0.764,675,375,0.5562,27312,21008,0.7692
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,69582,70212,37266,3712,0.0996,27988,21012,0.7508,675,358,0.5302,27312,20654,0.7562
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,68658,69340,37266,3482,0.0935,27988,20699,0.7396,675,413,0.6112,27312,20287,0.7428
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,68577,68222,37266,3150,0.0845,27988,19065,0.6812,675,424,0.628,27312,18641,0.6825
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,67760,67330,37266,2195,0.0589,27988,16710,0.5971,675,427,0.6325,27312,16284,0.5962
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,67144,66976,37266,895,0.024,27988,14665,0.524,675,428,0.6347,27312,14237,0.5212
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,67198,67026,37266,136,0.0037,27988,14449,0.5162,675,488,0.7231,27312,13960,0.5112
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,70156,69574,37266,3,0.0001,27988,14363,0.5132,675,365,0.5405,27312,13998,0.5126
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,69595,69718,37266,0,0,27988,14342,0.5125,675,356,0.5271,27312,13987,0.5121
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,67587,68797,37266,0,0,27988,14373,0.5136,675,370,0.5484,27312,14003,0.5127
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,63598,64870,37266,0,0,27988,14883,0.5318,675,516,0.7641,27312,14367,0.526
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,60156,61400,37266,0,0,27988,15073,0.5386,675,533,0.7897,27312,14540,0.5324
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,57358,58749,37266,0,0,27988,15000,0.5359,675,529,0.7831,27312,14471,0.5298
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,53648,53886,37266,0,0,27988,14667,0.524,675,536,0.7947,27312,14131,0.5174
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,50014,50517,37270,0,0,27988,14527,0.519,675,542,0.8036,27312,13985,0.512
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,48098,48247,37270,0,0,27988,14660,0.5238,675,544,0.8066,27312,14116,0.5168
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,47108,47151,37270,0,0,27988,15388,0.5498,675,539,0.7981,27312,14849,0.5437
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,47519,47447,37270,0,0,27988,16880,0.6031,675,524,0.7758,27312,16356,0.5989
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,48517,48711,37270,0,0,27988,18635,0.6658,675,511,0.7567,27312,18124,0.6636
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,51717,51747,37270,0,0,27988,20539,0.7338,675,511,0.7564,27312,20029,0.7333
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,59216,58071,37270,0,0,27988,22670,0.81,675,512,0.7588,27312,22158,0.8113
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,65894,66065,37270,0,0,27988,23729,0.8478,675,506,0.7496,27312,23223,0.8503
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,68785,69232,37270,156,0.0042,27988,24792,0.8858,675,471,0.6984,27312,24321,0.8905
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,68630,69457,37270,965,0.0259,27988,25156,0.8988,675,456,0.6752,27312,24700,0.9044
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,69475,70319,37270,2365,0.0635,27988,25604,0.9148,675,503,0.7448,27312,25102,0.9191
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,70517,71469,37270,3469,0.0931,27988,25904,0.9256,675,512,0.758,27312,25393,0.9297
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,69712,70610,37270,3589,0.0963,27988,26189,0.9358,675,525,0.7778,27312,25664,0.9397
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,69201,68417,37270,3194,0.0857,27988,25360,0.9061,675,526,0.7787,27312,24834,0.9092
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,68197,67209,37270,2231,0.0599,27988,24938,0.891,675,527,0.7802,27312,24411,0.8938
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,67579,67023,37270,1010,0.0271,27988,24876,0.8888,675,526,0.7791,27312,24350,0.8916
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,67480,67437,37270,171,0.0046,27988,24851,0.8879,675,527,0.781,27312,24324,0.8906
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,70186,69921,37270,5,0.0001,27988,24740,0.884,675,530,0.7856,27312,24210,0.8864
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,69592,69763,37270,0,0,27988,25439,0.9089,675,529,0.7839,27312,24910,0.912
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,67819,67809,37270,0,0,27988,26233,0.9373,675,530,0.7857,27312,25703,0.9411
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,63806,63503,37270,0,0,27988,25816,0.9224,675,527,0.7812,27312,25289,0.926
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,60304,60058,37270,0,0,27988,25149,0.8986,675,507,0.7504,27312,24642,0.9022
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,57580,57785,37270,0,0,27988,23866,0.8527,675,476,0.7053,27312,23390,0.8564
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,53037,53283,37270,0,0,27988,23076,0.8245,675,410,0.608,27312,22666,0.8299
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,49276,48986,37273,0,0,28004,21981,0.7849,675,392,0.5806,27329,21589,0.7899
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,46279,47573,37273,0,0,28004,21120,0.7542,675,370,0.5486,27329,20749,0.7592
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,44534,46611,37273,0,0,28004,21067,0.7523,675,350,0.5178,27329,20718,0.7581
